Open_Text,Perfect_Interview,Compensation_Expectation,Documentation,Inexperienced_Interviewers,Infrastructure,Insufficient_time,Interview_Content,Interview_Process_Drive,Interviewer_Professionalism,Job_Description,Lack_of_Knowledge,Lengthy_Process,Loop_Closure,Online__F2F,Openess_to_Multiple_approach,Problem_Statement,Role_Clarity,Selection_Information,Schedule_Adherance,Timely_Communication,Time_Slot_Flexibility,Recruiter_professionalism,Joining_Date_Flexibility,Application_Process,Sum
Pls make is less lengthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Educate before time for interview.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feedback post rejection should be given. It was a bad experience to know of the result over a mail without any feedback. On inquiring the HR did not mention any outcome of the interview or scope of improvement area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clear communication within organisation and with candidates is required. Without a single interview the HR asked me if my two rounds were done.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
communication can omprove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Process should not be very lengthy & first we should take online test,than group discussion & personal interview, finally selected candidates go for training.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The interviewer was familiar which makes easier to communicate and answer the questions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venue details and inward registration process/procedure can be shared using flowcharts, this will ease candidates to board.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Process can be less lengthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It would be great if you can communicate the candidates that their application has been received and the interview will be scheduled afterward for whatever reason. That would have been better instead of no communication at all.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"It was good experience, problem statement could have been described better.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The interviewer was very co operative and made me feel comfortable before starting with the technical round.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Given that 2 hours is not a lot of time for the hands on data science round, asking specific questions early on might direct the candidate to explore particular patterns in the data. Other rounds were satisfactory.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I like the way the interviewers were patient in listening and reiterating in case we miss a point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keep conversing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
At the end they should give final confirmation about rejection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The hiring recruiter should communicate properly the date of joining and feedback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"give questions that can be done in that much time. 
5 algos to implement in 90 mins was not a fair process that too for the position of SDE 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My experience is give a clear time gap of training exam and result schedule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A. Questions must try to probe deep into solutions.
B. Questions must try to gauge the leadership skills of individual.
C. Bias towards an existing problem and the solutions applied currently to it may be eliminated as there may be better ways of solving a problem.
D. Advance schedule with interviewer name and time should be informed to candidate.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suggest: Pls give an update on the process 

eg: I was told HR round will happen next day but there wasnt any communication, I called twice but it went unanswered and later I got an SMS that it will take 10 days for collating feedback and then if suitable I will be informed about the HR round,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Got to learn from the interviews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please be prompt and active to inform to candidates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please share the profile of the interviewers also,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For telecon interview please do fix the time. Some times we will be tired at the evening were we may not able to perform interview well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Would recommend to have panel interview rounds as this might help refine and reduce the overall time required for multiple 1-1 rounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I think if the HR has shared the timing and the details of the round properly, i would have done a better job. But the HR did share anything about the process initially, but shared the relevant details 1 hour before the interview.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Its already streamlines process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kindly inform the candidate that he/she needs some ide in first round.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kindly inform the candidate that he/she needs some ide in first round.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I believe interview process was about having conversation and evaluate on iteration to excellence and not looking at it objectively. My second round interviewer gave the problem statement and pretty much listened through what I had to say, didn't question my approach which made me feel like I was in the right path, But didn't get a positive feedback for this round, which surprised me",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
While I understand that the interview schedule may change on account of regular work activities a prompt update during the process will really help the candidate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Interviewers persons ware good observer & also examine me for the next role.Shall I able to take responsibilities. They are also learn to me about job role .So that the process is clear to me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Take more time to explain process of interview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
already suffices all the requirement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Only suggestion is once the interview is completed ,At the end of the day result will be declared means good one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
don't prefer puzzle kind of questions (array) in programming. Chain of related questions would give scope for discussion.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perspective of the questions differs from one to another. Questions need to appropriate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can do better in putting the candidate at ease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1st person who took interview was really nice and had good conversation on the designing iOS application in 1 hr.

2nd person who took PSDS round was not much helpful or open ti discuss solution. He just thrown the question and expecting answer without listening to my approch.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First 1-2 rounds can be done over telephone.. 5 rounds in a single day is exhaustive at times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"It will be helpful for candidate, If interview happens at the scheduled time. For example, I had the interview at 1.30 p.m but it started at 3 PM.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Communication post interview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
As per my opinion I cant tell that properly bcoz I'm not on that level to guide a company how to improve n all things but I am sure they will find as their own n definitely work on it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please share clear jd and keep time between interviews 4 hrs back to back calls arranged.also zero flexibility when asked for changing one interview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The interviewers seems as a professional Authenticate.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can be done faster. 2 weeks went on between 1st and 2nd telephonic round.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All the persons who interviewed me all experience in the field good listener too,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Give complete visibility of the number of rounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"feedback form should be for each interview, as their are multiple rounds and a generic feedback won't help.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The interviewer reviewed the code and was positive with the candidate during the interview but later rejected him.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
He was good technically but he need to learn the time complexity of the assignment things.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sometimes, the candidate might not be the best fit based on past experience, but from the ability to learn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It was well defined. As per the schedule.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As of now nothing, will share if I come across anything in future rounds.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providing feedback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They seemed quite knowledgeable about their domain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No need to improve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I was supposed to meet 5 panelists 1 after the another, i got to meet only 3 and then I was told that 1 more panelist will be added.

then I was told that I will have to come up again to meet rest of the panelists and I will be notified about the next meet.

However, I had to followup after 1 week and got no answer. I wrote email to the interview coordinator, got no reply.

Waited another week, sent another followup email, still no answer.

then in the third week got a call from someone from the recruitment team who informed me that i no longer in consideration.

I am fine with rejection it happens.
but a little more professionalism is appreciated.

best of luck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It's very unprofessional to not share the feedback with a candidate for a senior profile. Even after I followed up.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR process could be more streamlined and unnecessary delays could be avoided.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overall Good experience in-spite of covid situation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No feedback post interview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Well, truthfully every round is an elimination around is not a good idea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The interviewer has asked the relevant questions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the HR could be more responsive and active.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do not keep candidates waiting for feedback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everything went well and nothing to share any feedback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panel availability seems to be a challenge. It would be great if entire selection process is completed in a month's time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please give interview feedback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excellent interaction all organised properly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It was very nice talking to each of the interviewers. They all were very knowledgeable and made me feel comfortable while I was struggling with the questions. I appreciate the time that they invested in me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Length of total process can be reduced. Earlier telephonic round can cover some of the aspects in my opinion. It will save time on both sides.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The experience was smooth. Some recruiters explained what is expected of me during the interview. I would've liked the same to happen st the start with every panel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The process is a bit long otherwise it was good experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
provide feedback after interview if not selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
provide feedback after interview if not selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overall duration of interview should be less.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feedback was not provided for rejection.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expectations on certain rounds. Would be useful if you can brief the candidate about how to proceed on the interview.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All questions write,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Have a some professionalism..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
if there can be a timeline given after the interview on when can the feedback be given & if positive when can the offer be rolled out.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nothing. Overall I felt the interview process very interested. They took care about everything like travel, food, communication etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No feedback as such,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No feedback as such,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Better information of what kind of round be so that the person is ready. For Ex : I wasnt sure should i code on personal laptop or no because i didnt know the platform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT WAS MORE CASE STUDY BASED REAL TIME SITUATION AND ANALYSIS, ENJOYED ALOT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overall nice interaction with interviewers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Include profile of interviewing panel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The process could be clarified better with the candidate.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidates need to be informed on the topics they might be evaluated as candidates may be from different format.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Please stick to a schedule for interviews, and courteously inform the candidate of delays.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"It would be great, if the time gap from application to selection could be reduced.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It was a matter of immense pleasure for me to have the oppurtunity to speak with the interviewers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The interviewers were clear on the thought process.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Complete process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
More design discussions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"He hasn’t provided rejection feedback yet, followed couple of time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Machine coding round is something new experience. 
It was very good but may be impractical given constraints and time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please find better interviewers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Having structured professional online interaction module other than Google hangouts eg Microsoft Teams.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Extremely open, transparent, humble and yet very deep into their roles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The process has been smooth and the HR is considerate about my role and preparation for the interview and rescheduled the dates accordingly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please give feedback to all the candidates. It really helps them. Your HR simply said I was not selected without any feedback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
give the format before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
As of now great process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikram shah sir.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overall it was managed well... Would have been good to have the interview in different rooms so I could get a chance to see the work environment more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The process for fairly smooth for me with no such feedback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Take the interview based on experience and give them some respect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lack of genuine feedback during the interview. He gave one later, after following up twice or thrice.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It would be great if the candidate gets some feedback/ indication as to whether he/she is still part of the process (at least within a week) after the interviews.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total satisfied needs no further improvement.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It is Good for the candidates and should have Skype also who are in different locations and not able to come for face to face interviews.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Very good and engaging interviews. Although, the number of rounds were on the higher side, so it got a bit repetitive.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feedback should be given if not selected for the role for future improvement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
